GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl.mappings,NodeDefinitionToTriples,66,0,4,0,19,0,5,0,3,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl.mappings,PropertyToTriple.new Function() {...},0,16,0,0,0,2,0,2,0,2
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.spring,ModeShapeRepositoryFactoryBean,46,81,4,2,14,27,3,9,0,9
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.spring,DefaultPropertiesLoader,93,42,9,3,14,10,7,4,2,3
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.spring,DefaultPropertiesLoader.PROPERTIES,5,129,0,0,0,15,1,4,1,4
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.utils.iterators,RdfAdder,9,28,0,0,2,7,1,3,1,3
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.utils.iterators,PersistingRdfStreamConsumer.new Predicate() {...},5,33,2,4,1,6,2,3,0,2
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.utils.iterators,PersistingRdfStreamConsumer,52,129,5,5,15,34,4,9,1,7
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.utils.iterators,RdfRemover,27,10,0,0,6,3,2,2,2,2
Fedora Repository Kernel Implementation,org.modeshape.jcr.value.binary.infinispan,InfinispanUtils,20,0,0,0,5,0,3,0,3,0
Fedora Repository Kernel Implementation,org.modeshape.jcr.value.binary.infinispan,ChunkBinaryMetadata,17,0,0,0,6,0,3,0,3,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer,NOOPFilter,7,0,0,0,3,0,3,0,3,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer,NodeRemovalEventObserver,87,0,4,0,24,0,7,0,5,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer,DefaultFilter,25,53,4,4,7,15,4,6,0,6
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer,SimpleObserver,11,103,3,3,2,26,2,6,0,5
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer,DefaultFilter.new Function() {...},0,6,0,0,0,2,0,2,0,2
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer,GetNamespacedProperties,13,79,1,5,4,18,1,5,0,3
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer.eventmappings,OneToOne.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer.eventmappings,OneToOne,12,0,0,0,3,0,3,0,3,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer.eventmappings,AllNodeEventsOneEvent,0,36,0,0,0,6,0,3,0,3
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer.eventmappings,AllNodeEventsOneEvent.new Iterator() {...},10,93,0,4,3,21,1,6,1,4
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer.eventmappings,AllNodeEventsOneEvent.new Function() {...},6,12,0,0,2,4,0,2,0,2
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.identifiers,NamespaceConverter,0,81,0,4,0,17,0,6,0,4
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.identifiers,NodeResourceConverter,15,35,2,4,3,9,3,5,1,4
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.identifiers,HierarchyConverter,192,0,12,0,45,0,16,0,10,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.identifiers,HierarchyConverter.new Function() {...},17,0,0,0,2,0,2,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.identifiers,HashConverter,42,19,2,2,2,7,2,3,0,3
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.utils,NodePropertiesTools,172,177,24,12,35,40,17,7,0,6
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.utils,FedoraTypesUtils,25,265,10,20,7,49,9,15,1,8
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.utils,ProjectedCacheEntry,20,0,0,0,3,0,2,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.utils,BinaryCacheEntry,3,15,0,0,1,5,1,3,1,3
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.utils,FixityInputStream,0,13,0,0,0,3,0,2,0,2
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.utils,BasicCacheEntry,42,51,6,2,4,12,4,3,0,3
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.utils,JcrPropertyStatementListener,9,169,4,12,4,42,4,10,0,6
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.utils,FixityResultImpl,47,101,9,9,10,23,9,13,3,10
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.utils,FedoraTypesUtils.new Predicate() {...},6,11,0,0,2,3,0,2,0,2
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.utils,FedoraTypesUtils.new Predicate() {...},10,39,2,6,4,8,2,4,0,2
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.utils,FedoraTypesUtils.new Predicate() {...},0,15,1,3,0,3,1,3,0,2
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.utils,FedoraTypesUtils.new Predicate() {...},6,20,0,6,2,3,0,5,0,2
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.utils,FedoraTypesUtils.new Predicate() {...},1,15,2,2,0,2,2,2,0,2
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.services,ContainerServiceImpl,56,48,4,4,11,14,6,5,3,4
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.services,RepositoryServiceImpl,55,60,6,2,9,16,5,5,1,5
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.services,ExternalContentServiceImpl,24,3,0,0,7,1,3,1,3,1
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.services,BinaryServiceImpl,41,64,4,6,9,19,5,7,1,6
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.services,ServiceHelpers,164,40,14,2,37,14,14,2,7,1
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.services,VersionServiceImpl,46,257,12,24,8,59,11,17,0,10
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.services,TransactionServiceImpl,96,128,7,11,17,41,8,12,1,10
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.services,NodeServiceImpl,114,27,4,0,33,7,9,4,7,4
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.services,AbstractService,28,48,1,7,7,13,3,7,2,4
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.converters,PropertyConverter,32,134,6,12,5,33,7,8,1,5
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.converters,ValueConverter.RdfLiteralJcrValueBuilder,57,101,14,14,11,28,14,14,3,11
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.converters,ValueConverter,64,121,10,10,14,30,10,11,0,8
