GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fedora Repository OCFL Persistence Impl/fcrepo-persistence-api,org.fcrepo.persistence.api,CommitOption,24,0,0,0,3,0,1,0,1,0
Fedora Repository OCFL Persistence Impl/fcrepo-persistence-api,org.fcrepo.persistence.api.exceptions,PersistentStorageException,0,9,0,0,0,4,0,2,0,2
Fedora Repository OCFL Persistence Impl/fcrepo-persistence-api,org.fcrepo.persistence.api.exceptions,PersistentSessionClosedException,5,4,0,0,2,2,1,1,1,1
Fedora Repository OCFL Persistence Impl/fcrepo-persistence-api,org.fcrepo.persistence.api.exceptions,PersistentItemConflictException,0,4,0,0,0,2,0,1,0,1
Fedora Repository OCFL Persistence Impl/fcrepo-persistence-api,org.fcrepo.persistence.api.exceptions,PersistentItemNotFoundException,0,9,0,0,0,4,0,2,0,2
Fedora Repository OCFL Persistence Impl/fcrepo-persistence-common,org.fcrepo.persistence.common,ResourceHeadersImpl,44,155,0,2,1,66,1,44,1,43
Fedora Repository OCFL Persistence Impl/fcrepo-persistence-common,org.fcrepo.persistence.common,MultiDigestInputStreamWrapper,29,214,0,22,8,52,2,19,2,8
Fedora Repository OCFL Persistence Impl/fcrepo-persistence-common,org.fcrepo.persistence.common,ResourceHeaderUtils,0,115,0,6,0,47,0,12,0,9
Fedora Repository OCFL Persistence Impl/fcrepo-configs,org.fcrepo.config,DatabaseConfig.new Converter() {...},4,6,0,0,1,1,1,1,1,1
Fedora Repository OCFL Persistence Impl/fcrepo-configs,org.fcrepo.config,ServerManagedPropsMode,14,55,2,2,3,9,4,3,2,3
Fedora Repository OCFL Persistence Impl/fcrepo-configs,org.fcrepo.config,Storage,14,55,2,2,3,9,4,3,2,3
Fedora Repository OCFL Persistence Impl/fcrepo-configs,org.fcrepo.config,DatabaseConfig,16,145,3,3,2,34,3,9,0,9
Fedora Repository OCFL Persistence Impl/fcrepo-configs,org.fcrepo.config,JmsDestination,14,55,2,2,3,9,4,3,2,3
Fedora Repository OCFL Persistence Impl/fcrepo-configs,org.fcrepo.config,OcflPropsConfig,192,151,8,4,61,36,36,16,30,16
Fedora Repository OCFL Persistence Impl/fcrepo-configs,org.fcrepo.config,MetricsConfig,49,19,2,2,9,7,3,3,1,3
Fedora Repository OCFL Persistence Impl/fcrepo-configs,org.fcrepo.config,FlywayFactory,7,45,2,2,1,12,2,6,0,6
Fedora Repository OCFL Persistence Impl/fcrepo-configs,org.fcrepo.config,MetricsConfig.new MeterFilter() {...},35,0,2,0,7,0,3,0,2,0
Fedora Repository OCFL Persistence Impl/fcrepo-configs,org.fcrepo.config,AuthPropsConfig,28,6,0,0,10,2,9,2,9,2
Fedora Repository OCFL Persistence Impl/fcrepo-configs,org.fcrepo.config,MetricsConfig.new PrometheusConfig() {...},11,0,0,0,3,0,3,0,3,0
Fedora Repository OCFL Persistence Impl/fcrepo-configs,org.fcrepo.config,ConditionOnPropertyFalse,9,0,0,0,2,0,1,0,1,0
Fedora Repository OCFL Persistence Impl/fcrepo-configs,org.fcrepo.config,ConditionOnPropertyTrue,9,0,0,0,2,0,1,0,1,0
Fedora Repository OCFL Persistence Impl/fcrepo-configs,org.fcrepo.config,ConditionOnProperty,44,0,0,0,10,0,4,0,4,0
Fedora Repository OCFL Persistence Impl/fcrepo-configs,org.fcrepo.config,FedoraPropsConfig,96,94,5,1,28,31,23,17,20,17
Fedora Repository OCFL Persistence Impl/fcrepo-configs,org.fcrepo.config,DigestAlgorithm,10,201,3,3,1,25,3,11,1,10
Fedora Repository OCFL Persistence Impl/fcrepo-configs,org.fcrepo.config,BasePropsConfig,3,8,0,0,2,2,0,2,0,2
Fedora Repository OCFL Persistence Impl/fcrepo-search-api,org.fcrepo.search.api,PaginationInfo,36,0,0,0,11,0,5,0,5,0
Fedora Repository OCFL Persistence Impl/fcrepo-search-api,org.fcrepo.search.api,Condition.Operator,32,67,4,0,5,9,4,2,2,2
Fedora Repository OCFL Persistence Impl/fcrepo-search-api,org.fcrepo.search.api,Condition,50,23,2,0,11,7,6,3,5,3
Fedora Repository OCFL Persistence Impl/fcrepo-search-api,org.fcrepo.search.api,Condition.Field,29,68,4,0,4,8,3,2,1,2
Fedora Repository OCFL Persistence Impl/fcrepo-search-api,org.fcrepo.search.api,SearchParameters,69,24,0,0,16,9,8,1,8,1
Fedora Repository OCFL Persistence Impl/fcrepo-search-api,org.fcrepo.search.api,SearchResult,26,0,0,0,9,0,4,0,4,0
Fedora Repository OCFL Persistence Impl/fcrepo-search-api,org.fcrepo.search.api,InvalidConditionExpressionException,4,0,0,0,2,0,1,0,1,0
Fedora Repository OCFL Persistence Impl/fcrepo-search-api,org.fcrepo.search.api,InvalidQueryException,4,0,0,0,2,0,1,0,1,0
