GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fedora Repository HTTP API Module,org.fcrepo.http.api.repository,FedoraRepositoryRestore,50,39,3,3,9,11,3,3,0,3
Fedora Repository HTTP API Module,org.fcrepo.http.api.repository,FedoraRepositoryTransactions,0,3,0,0,0,1,0,1,0,1
Fedora Repository HTTP API Module,org.fcrepo.http.api.repository,FedoraRepositoryBackup,47,55,5,5,10,14,5,3,0,3
Fedora Repository HTTP API Module,org.fcrepo.http.api.url,HttpApiResources,0,101,0,6,0,22,0,8,0,5
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraHttpConfiguration,0,6,0,0,0,2,0,2,0,2
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraBaseResource,13,148,6,10,1,33,5,12,0,9
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraLdp,261,1252,63,133,36,236,54,70,1,25
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraVersions,15,151,1,5,6,28,3,11,2,9
Fedora Repository HTTP API Module,org.fcrepo.http.api,ContentExposingResource,125,917,27,99,25,182,21,73,0,31
Fedora Repository HTTP API Module,org.fcrepo.http.api,ViewAssets,19,0,0,0,3,0,3,0,3,0
Fedora Repository HTTP API Module,org.fcrepo.http.api,DefaultPathLockManager.AcquiredMultiPathLock,37,195,3,17,6,51,3,12,1,4
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraVersioning,20,109,0,6,7,22,2,9,2,6
Fedora Repository HTTP API Module,org.fcrepo.http.api,DefaultPathLockManager,49,151,7,13,8,31,6,13,1,8
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraTombstones,6,31,0,0,3,8,1,4,1,4
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraNodes,52,182,8,12,12,37,10,8,2,6
Fedora Repository HTTP API Module,org.fcrepo.http.api,DefaultPathLockManager.ActivePath,0,61,0,0,0,11,0,3,0,3
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraTransactions,22,172,5,7,4,33,4,10,0,8
Fedora Repository HTTP API Module,org.fcrepo.http.api,DefaultPathLockManager.ActivePath.PathScopedLock,25,29,3,1,5,8,2,4,0,4
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraFixity,19,40,1,1,4,10,2,4,1,4
Fedora Repository HTTP API Module,org.fcrepo.http.api.responses,StreamingBaseHtmlProvider,65,367,11,11,5,72,11,14,2,12
Fedora Repository HTTP API Module,org.fcrepo.http.api.responses,StreamingHtmlProvider,0,3,0,0,0,1,0,1,0,1
