GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fedora Repository Search Impl/fcrepo-search-api,org.fcrepo.search.api,PaginationInfo,36,0,0,0,11,0,5,0,5,0
Fedora Repository Search Impl/fcrepo-search-api,org.fcrepo.search.api,Condition.Operator,99,0,4,0,14,0,6,0,4,0
Fedora Repository Search Impl/fcrepo-search-api,org.fcrepo.search.api,Condition,73,0,2,0,18,0,9,0,8,0
Fedora Repository Search Impl/fcrepo-search-api,org.fcrepo.search.api,Condition.Field,97,0,4,0,12,0,5,0,3,0
Fedora Repository Search Impl/fcrepo-search-api,org.fcrepo.search.api,SearchParameters,93,0,0,0,25,0,9,0,9,0
Fedora Repository Search Impl/fcrepo-search-api,org.fcrepo.search.api,SearchResult,26,0,0,0,9,0,4,0,4,0
Fedora Repository Search Impl/fcrepo-search-api,org.fcrepo.search.api,InvalidConditionExpressionException,4,0,0,0,2,0,1,0,1,0
Fedora Repository Search Impl/fcrepo-search-api,org.fcrepo.search.api,InvalidQueryException,4,0,0,0,2,0,1,0,1,0
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.models,FedoraResourceImpl,170,367,20,24,37,104,28,45,11,40
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.models,ContainerImpl,26,29,2,0,8,6,3,3,2,3
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.models,TimeMapImpl,32,165,2,2,9,42,4,14,2,14
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.models,BinaryImpl,77,92,7,3,15,30,8,16,3,16
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.models,ResourceFactoryImpl,53,315,6,24,12,63,6,20,1,10
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.models,NonRdfSourceDescriptionImpl,84,13,6,0,18,3,8,2,5,2
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.models,WebacAclImpl,37,0,0,0,8,0,4,0,4,0
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.models,ResourceHelperImpl,18,67,5,9,5,15,4,8,0,5
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.models,TombstoneImpl,4,18,0,0,2,5,2,3,2,3
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl,ContainmentIndexImpl.ContainmentIterator,0,81,0,2,0,18,0,3,0,2
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl,TransactionManagerImpl,14,164,1,21,4,45,2,23,1,13
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl,ContainmentIndexImpl,206,1036,21,69,42,211,20,60,2,33
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl,TransactionImpl,236,475,33,25,51,135,34,50,15,40
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl,ContainmentIndexMetrics,510,0,0,0,59,0,32,0,32,0
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.observer,EventAccumulatorImpl,6,137,0,2,2,39,0,9,0,8
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.observer,ResourceOperationEventBuilder,73,135,8,8,12,32,9,9,1,7
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.observer,EventImpl,23,81,0,0,2,21,2,10,2,10
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.lock,InMemoryResourceLockManager,0,153,1,11,0,37,1,14,0,9
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.util,UserUtil,9,43,4,4,3,11,4,3,0,3
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.services,VersionServiceImpl,15,67,0,4,3,20,0,6,0,4
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.services,MembershipIndexManager,186,620,12,26,42,142,14,31,4,22
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.services,ReferenceServiceImpl,150,530,16,24,28,112,18,30,2,26
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.services,ReplaceBinariesServiceImpl,0,139,1,13,0,40,1,9,0,3
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.services,FixityServiceImpl,172,0,0,0,38,0,6,0,6,0
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.services,AbstractDeleteResourceService,53,125,2,10,8,31,2,9,0,5
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.services,ReplacePropertiesServiceImpl.BinaryHeaderDetails,8,6,0,0,4,2,2,2,2,2
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.services,WebacAclServiceImpl,91,0,0,0,24,0,3,0,3,0
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.services,ReplacePropertiesServiceImpl,69,199,7,9,13,52,5,8,0,5
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.services,ResourceTripleServiceImpl,81,0,12,0,15,0,8,0,2,0
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.services,ContainmentTriplesServiceImpl,3,33,1,1,0,6,1,3,0,3
Fedora Repository Search Impl/fcrepo-kernel-impl,org.fcrepo.kernel.impl.services,DeleteResourceServiceImpl,0,70,0,0,0,17,0,4,0,4
