GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fedora Repository Kernel Implementation (ModeShape),org.fcrepo.kernel.modeshape.utils,StreamUtils,3,12,0,0,2,2,1,2,1,2
Fedora Repository Kernel Implementation (ModeShape),org.fcrepo.kernel.modeshape.utils,NodePropertiesTools,409,0,34,0,83,0,25,0,8,0
Fedora Repository Kernel Implementation (ModeShape),org.fcrepo.kernel.modeshape.utils,FixityResultImpl,55,92,10,8,12,20,11,11,4,9
Fedora Repository Kernel Implementation (ModeShape),org.fcrepo.kernel.modeshape.utils,BinaryCacheEntry,15,15,0,0,5,5,1,3,1,3
Fedora Repository Kernel Implementation (ModeShape),org.fcrepo.kernel.modeshape.utils,JcrPropertyStatementListener,249,0,20,0,60,0,17,0,7,0
Fedora Repository Kernel Implementation (ModeShape),org.fcrepo.kernel.modeshape.utils,FedoraTypesUtils,555,0,66,0,102,0,61,0,28,0
Fedora Repository Kernel Implementation (ModeShape),org.fcrepo.kernel.modeshape.utils,ProjectedCacheEntry,26,0,0,0,5,0,2,0,2,0
Fedora Repository Kernel Implementation (ModeShape),org.fcrepo.kernel.modeshape.utils,BasicCacheEntry,46,61,6,4,4,13,4,4,0,3
Fedora Repository Kernel Implementation (ModeShape),org.fcrepo.kernel.modeshape.utils,PropertyChangedListener,31,0,4,0,10,0,5,0,3,0
Fedora Repository Kernel Implementation (ModeShape),org.fcrepo.kernel.modeshape.utils,NamespaceTools,44,110,3,9,13,20,4,8,1,5
Fedora Repository Kernel Implementation (ModeShape),org.fcrepo.kernel.modeshape.utils,UncheckedFunction,6,6,0,0,2,2,0,2,0,2
Fedora Repository Kernel Implementation (ModeShape),org.fcrepo.kernel.modeshape.utils,FixityInputStream,0,13,0,0,0,3,0,2,0,2
Fedora Repository Kernel Implementation (ModeShape),org.fcrepo.kernel.modeshape.utils,UncheckedPredicate,6,6,0,0,2,2,0,2,0,2
Fedora Repository Kernel Implementation (ModeShape),org.fcrepo.kernel.modeshape.observer.eventmappings,AllNodeEventsOneEvent,2,83,1,1,1,16,1,6,0,6
Fedora Repository Kernel Implementation (ModeShape),org.fcrepo.kernel.modeshape.observer.eventmappings,OneToOne,7,0,0,0,2,0,2,0,2,0
Fedora Repository Kernel Implementation (ModeShape),org.fcrepo.kernel.modeshape.utils.iterators,RdfAdder,39,0,0,0,10,0,4,0,4,0
Fedora Repository Kernel Implementation (ModeShape),org.fcrepo.kernel.modeshape.utils.iterators,RdfRemover,39,0,0,0,10,0,4,0,4,0
Fedora Repository Kernel Implementation (ModeShape),org.fcrepo.kernel.modeshape.utils.iterators,PersistingRdfStreamConsumer,306,0,22,0,72,0,21,0,10,0
Fedora Repository Kernel Implementation (ModeShape),org.fcrepo.kernel.modeshape.services,ContainerServiceImpl,56,63,4,6,11,20,6,7,3,5
Fedora Repository Kernel Implementation (ModeShape),org.fcrepo.kernel.modeshape.services,NodeServiceImpl,50,86,2,2,13,22,4,6,2,6
Fedora Repository Kernel Implementation (ModeShape),org.fcrepo.kernel.modeshape.services,ServiceHelpers,161,43,14,2,36,16,13,3,6,2
