GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraFixity,0,28,0,0,0,4,0,2,0,2
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraImport,6,53,0,0,0,9,0,3,0,3
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraIdentifiers.new Function() {...},11,21,1,1,0,2,1,2,0,2
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraContent,57,291,10,18,7,56,8,11,0,5
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraBatch,84,560,17,43,10,106,15,22,0,5
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraSitemap,22,158,2,6,2,31,2,8,0,6
Fedora Repository HTTP API Module,org.fcrepo.http.api,ContentExposingResource,11,172,5,9,1,25,4,5,0,2
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraIdentifiers.new Function() {...},4,22,0,0,2,3,0,2,0,2
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraVersions,12,178,0,4,0,29,0,11,0,9
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraTransactions,35,114,6,8,8,24,6,7,0,6
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraNodes,202,943,25,67,22,169,24,33,0,10
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraIdentifiers,0,58,0,0,0,8,0,4,0,4
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraExport,0,34,0,0,0,6,0,3,0,3
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraFieldSearch,291,0,8,0,34,0,9,0,5,0
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraExport.new StreamingOutput() {...},13,50,0,0,2,8,0,2,0,2
Fedora Repository HTTP API Module,org.fcrepo.http.api.repository,FedoraRepositoryNodeTypes,6,27,0,0,0,5,0,3,0,3
Fedora Repository HTTP API Module,org.fcrepo.http.api.repository,FedoraRepositoryExport,3,0,0,0,1,0,1,0,1,0
Fedora Repository HTTP API Module,org.fcrepo.http.api.repository,FedoraRepositoryBackup,68,53,7,5,11,13,6,3,0,3
Fedora Repository HTTP API Module,org.fcrepo.http.api.repository,FedoraRepositoryWorkspaces,14,91,1,3,1,15,1,5,0,4
Fedora Repository HTTP API Module,org.fcrepo.http.api.repository,FedoraRepositoriesProperties,84,0,4,0,13,0,5,0,3,0
Fedora Repository HTTP API Module,org.fcrepo.http.api.repository,FedoraRepositoryNamespaces,6,34,0,0,0,7,0,3,0,3
Fedora Repository HTTP API Module,org.fcrepo.http.api.repository,FedoraRepositoryRestore,66,40,5,3,9,10,4,3,0,3
Fedora Repository HTTP API Module,org.fcrepo.http.api.repository,FedoraRepositoryImport,0,3,0,0,0,1,0,1,0,1
Fedora Repository HTTP API Module,org.fcrepo.http.api.repository,FedoraRepositoryTransactions,0,3,0,0,0,1,0,1,0,1
Fedora Repository HTTP API Module,org.fcrepo.http.api.repository,FedoraRepositoryIdentifiers,0,3,0,0,0,1,0,1,0,1
Fedora Repository HTTP API Module,org.fcrepo.http.api.versioning,VersionAwareHttpGraphSubjects,111,250,13,15,21,46,10,13,1,8
Fedora Repository HTTP API Module,org.fcrepo.http.api.url,HttpApiResources,0,222,0,8,0,28,0,9,0,5
Fedora Repository HTTP API Module,org.fcrepo.http.api.responses,StreamingHtmlProvider,0,3,0,0,0,1,0,1,0,1
Fedora Repository HTTP API Module,org.fcrepo.http.api.responses,HtmlProvider,0,3,0,0,0,1,0,1,0,1
