GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.spring,ModeShapeRepositoryFactoryBean,46,81,4,2,14,23,3,9,0,9
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.spring,DefaultPropertiesLoader,93,42,9,3,13,10,7,4,2,3
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.spring,DefaultPropertiesLoader.PROPERTIES,5,129,0,0,0,15,1,4,1,4
Fedora Repository Kernel Implementation,org.modeshape.jcr,SessionUtils,30,0,0,0,10,0,5,0,5,0
Fedora Repository Kernel Implementation,org.modeshape.jcr,GetBinaryStore,0,14,0,0,0,4,0,2,0,2
Fedora Repository Kernel Implementation,org.modeshape.jcr,IsExternal,2,12,2,2,0,2,2,2,0,2
Fedora Repository Kernel Implementation,org.modeshape.jcr.value.binary.infinispan,ChunkBinaryMetadata,17,0,0,0,6,0,3,0,3,0
Fedora Repository Kernel Implementation,org.modeshape.jcr.value.binary.infinispan,InfinispanUtils,20,0,0,0,5,0,3,0,3,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.utils.infinispan,CacheLoaderChunkInputStream,381,0,40,0,85,0,33,0,13,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer,DefaultFilter.new Function() {...},0,6,0,0,0,2,0,2,0,2
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer,SimpleObserver,11,96,3,3,2,23,2,6,0,5
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer,NOOPFilter,7,0,0,0,3,0,3,0,3,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer,DefaultFilter,25,53,4,4,7,12,4,6,0,6
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer,NodeRemovalEventObserver,87,0,4,0,23,0,7,0,5,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl.mappings,NodeDefinitionToTriples,66,0,4,0,14,0,5,0,3,0
