GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fedora Repository HTTP API Module,org.fcrepo.http.api.repository,FedoraRepositoryRestore,50,39,3,3,9,11,3,3,0,3
Fedora Repository HTTP API Module,org.fcrepo.http.api.repository,FedoraRepositoryTransactions,0,3,0,0,0,1,0,1,0,1
Fedora Repository HTTP API Module,org.fcrepo.http.api.repository,FedoraRepositoryBackup,47,55,5,5,10,14,5,3,0,3
Fedora Repository HTTP API Module,org.fcrepo.http.api.url,HttpApiResources,0,101,0,6,0,22,0,8,0,5
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraBaseResource,26,142,8,10,4,31,6,12,0,9
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraHttpConfiguration,0,6,0,0,0,2,0,2,0,2
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraLdp,260,1274,64,138,36,241,55,72,1,25
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraVersions,15,151,1,5,6,28,3,11,2,9
Fedora Repository HTTP API Module,org.fcrepo.http.api,ContentExposingResource,128,994,31,103,25,198,25,75,0,33
Fedora Repository HTTP API Module,org.fcrepo.http.api,ViewAssets,19,0,0,0,3,0,3,0,3,0
Fedora Repository HTTP API Module,org.fcrepo.http.api,DefaultPathLockManager.AcquiredMultiPathLock,37,195,3,17,6,51,3,12,1,4
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraVersioning,20,137,0,6,7,26,2,9,2,6
Fedora Repository HTTP API Module,org.fcrepo.http.api,DefaultPathLockManager,49,151,7,13,8,32,6,13,1,8
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraTombstones,6,31,0,0,3,8,1,4,1,4
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraNodes,50,184,7,13,11,38,9,9,2,6
Fedora Repository HTTP API Module,org.fcrepo.http.api,DefaultPathLockManager.ActivePath,0,61,0,0,0,11,0,3,0,3
Fedora Repository HTTP API Module,org.fcrepo.http.api,DefaultPathLockManager.ActivePath.PathScopedLock,25,29,3,1,5,8,2,4,0,4
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraTransactions,22,172,5,7,4,33,4,10,0,8
Fedora Repository HTTP API Module,org.fcrepo.http.api,FedoraFixity,19,68,1,1,4,14,2,4,1,4
Fedora Repository HTTP API Module,org.fcrepo.http.api.responses,StreamingBaseHtmlProvider,66,366,12,10,5,72,12,13,2,12
Fedora Repository HTTP API Module,org.fcrepo.http.api.responses,StreamingHtmlProvider,0,3,0,0,0,1,0,1,0,1
