GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.spring,ModeShapeRepositoryFactoryBean,52,82,4,2,16,24,3,9,0,9
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.spring,DefaultPropertiesLoader,93,42,9,3,13,10,7,4,2,3
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.spring,DefaultPropertiesLoader.PROPERTIES,5,129,0,0,0,15,1,4,1,4
Fedora Repository Kernel Implementation,org.modeshape.jcr,GetBinaryStore,0,14,0,0,0,4,0,2,0,2
Fedora Repository Kernel Implementation,org.modeshape.jcr,IsExternal,2,12,2,2,0,2,2,2,0,2
Fedora Repository Kernel Implementation,org.modeshape.jcr.value.binary.infinispan,ChunkBinaryMetadata,17,0,0,0,6,0,3,0,3,0
Fedora Repository Kernel Implementation,org.modeshape.jcr.value.binary.infinispan,InfinispanUtils,20,0,0,0,5,0,3,0,3,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.utils.infinispan,CacheLoaderChunkInputStream,381,0,40,0,85,0,33,0,13,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer,DefaultFilter.new Function() {...},0,6,0,0,0,2,0,2,0,2
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer,SimpleObserver,11,103,3,3,2,24,2,6,0,5
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer,NOOPFilter,7,0,0,0,3,0,3,0,3,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer,DefaultFilter,25,49,4,4,7,10,4,5,0,5
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer,GetNamespacedProperties,34,95,3,7,7,19,3,5,0,3
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.observer,NodeRemovalEventObserver,87,0,4,0,23,0,7,0,5,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl.mappings,NodeDefinitionToTriples,66,0,4,0,14,0,5,0,3,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl.mappings,PropertyValueIterator,15,54,0,8,6,14,1,6,1,2
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl.mappings,PropertyToTriple,31,83,5,3,7,17,3,6,0,5
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl.mappings,PropertyToTriple.new Function() {...},0,16,0,0,0,2,0,2,0,2
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl.mappings,ItemDefinitionToTriples,83,0,0,0,13,0,6,0,6,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl.mappings,PropertyDefinitionToTriples,150,0,6,0,20,0,7,0,4,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.services.functions,GetBinaryKey,5,14,1,1,2,3,1,2,0,2
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.services.functions,GetClusterExecutor,12,0,0,0,2,0,2,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.services.functions,GetClusterConfiguration,86,30,7,1,17,8,4,3,0,3
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,NodeTypeRdfContext,125,0,2,0,19,0,5,0,4,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,AclRdfContext,37,0,0,0,11,0,2,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,ContentRdfContext,66,0,4,0,10,0,3,0,1,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,LdpContainerRdfContext,101,0,10,0,24,0,10,0,5,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,TypeRdfContext,1,105,2,4,1,26,2,6,0,5
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,BlankNodeRdfContext,68,0,0,0,10,0,3,0,3,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,HashRdfContext,29,0,2,0,6,0,2,0,1,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,FixityRdfContext.FixityResultIteratorFunction,6,136,0,2,2,22,0,3,0,2
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,FixityRdfContext,0,35,0,0,0,4,0,2,0,2
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,LdpIsMemberOfRdfContext.new Predicate() {...},20,0,4,0,2,0,4,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,LdpIsMemberOfRdfContext.new Function() {...},22,0,0,0,2,0,2,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,NodeRdfContext,7,23,0,0,2,7,2,3,2,3
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,TypeRdfContext.new Function() {...},4,62,0,0,2,8,0,2,0,2
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,ParentRdfContext,56,0,6,0,11,0,6,0,3,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,LdpRdfContext,51,0,4,0,10,0,6,0,4,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,VersionsRdfContext.Version2Triples,4,90,0,4,2,12,0,4,0,2
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,PropertiesRdfContext,13,47,1,1,3,10,1,3,0,3
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,LdpContainerRdfContext.FedoraResourceTripleFunction,97,0,8,0,18,0,6,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,DefaultIdentifierTranslator,20,157,4,12,4,30,4,12,0,8
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,ChildrenRdfContext,36,0,2,0,9,0,5,0,4,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,RootRdfContext,80,172,9,17,5,34,9,7,0,3
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,HashRdfContext.new Function() {...},23,0,0,0,3,0,2,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,BlankNodeRdfContext.new Function() {...},23,0,0,0,3,0,2,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,BlankNodeRdfContext.new Predicate() {...},17,0,0,0,5,0,2,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,BlankNodeRdfContext.new Function() {...},37,0,2,0,7,0,3,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,ChildrenRdfContext.new Function() {...},50,0,2,0,8,0,3,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,LdpIsMemberOfRdfContext,173,0,28,0,35,0,17,0,3,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,NamespaceRdfContext,103,0,6,0,19,0,5,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,LdpContainerRdfContext.new Predicate() {...},24,0,4,0,5,0,4,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,LdpContainerRdfContext.new Function() {...},23,0,0,0,5,0,2,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,LdpContainerRdfContext.FedoraResourceTripleFunction.new Function() {...},32,0,0,0,3,0,2,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,VersionsRdfContext,0,44,0,0,0,10,0,3,0,3
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,ReferencesRdfContext,0,46,0,0,0,9,0,3,0,3
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,NodeTypeRdfContext.new Predicate() {...},8,0,0,0,2,0,2,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf.impl,NodeTypeRdfContext.new Function() {...},34,0,0,0,6,0,2,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf,JcrRdfTools,209,429,41,39,32,84,30,25,1,14
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf,ManagedRdf,14,0,0,0,5,0,2,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf,ManagedRdf.new Predicate() {...},10,0,0,0,2,0,2,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.rdf,ManagedRdf.new Predicate() {...},8,0,0,0,2,0,2,0,2,0
Fedora Repository Kernel Implementation,org.fcrepo.kernel.impl.utils.impl,FileSystemBinaryStoreEntry,5,23,0,0,2,4,0,2,0,2
