GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.api,FedoraOcflMappingNotFoundException,4,4,0,0,2,2,1,1,1,1
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl,RepositoryInitializer,98,0,2,0,32,0,5,0,4,0
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,ReindexResourcePersister,34,10,4,0,8,4,4,2,2,2
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,OcflPersistentStorageSession.State,0,122,0,0,0,14,0,2,0,2
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,FedoraToOcflObjectIndexMetrics,33,173,0,0,12,16,6,7,6,7
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,UpdateNonRdfSourcePersister,15,48,3,1,4,12,2,3,0,3
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,DbFedoraToOcflObjectIndex,149,265,9,7,35,55,12,13,6,11
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,OcflPersistentStorageUtils,61,102,4,4,18,30,7,11,4,10
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,CreateRdfSourcePersister,5,76,1,3,1,17,1,4,0,3
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,UpdateRdfSourcePersister,29,10,0,0,7,3,1,2,1,2
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,FedoraOcflMapping,50,15,10,0,9,6,8,3,3,3
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,OcflPersistentStorageSessionMetrics,30,177,0,0,5,25,5,11,5,11
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,ReindexWorker,163,0,12,0,55,0,13,0,7,0
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,IndexBuilderImpl,167,7,12,0,36,2,12,2,6,2
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,CreateVersionPersister,71,10,4,0,14,3,3,2,1,2
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,OcflPersistenceConfig,130,76,14,4,28,19,10,7,2,6
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,AbstractRdfSourcePersister,44,105,5,7,8,28,5,7,0,6
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,OcflPersistentSessionManager,5,89,2,4,1,19,2,7,0,6
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,OcflPersistentStorageSession,345,472,23,19,71,111,27,23,8,21
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,CreateNonRdfSourcePersister,0,62,0,0,0,12,0,3,0,3
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,AbstractNonRdfSourcePersister,23,108,5,9,5,33,4,8,0,5
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,PurgeResourcePersister,48,10,0,0,10,3,1,2,1,2
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,ResourceHeadersAdapter,315,324,8,8,90,63,49,7,43,5
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,ReindexService,380,10,22,0,92,3,25,2,14,2
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,FcrepoOcflObjectSessionWrapper,148,294,0,0,31,41,20,27,20,27
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,ReindexManager,341,0,16,0,79,0,22,0,14,0
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,DeleteResourcePersister,20,67,1,3,4,18,1,4,0,3
Fedora Repository OCFL Persistence Impl,org.fcrepo.persistence.ocfl.impl,AbstractPersister,16,148,2,10,4,39,2,10,0,6
